episode_id,filename,class_label,split,generation_phase,candidate_attempt_index,saved_episode_index,seed,duration,initial_mid_price,tick_size,min_spread,depth_levels,base_order_rate,volatility_regime,imbalance_regime,burstiness_regime,cancellation_regime,imbalance,burstiness,trend_regime,cluster_regime,iceberg_count,buy_iceberg_count,sell_iceberg_count,num_market_makers,num_fake_icebergs,num_regime_shifts,iceberg_timing_style,iceberg_placement_style,liquidity_profile_style,difficulty_bucket,had_positive_support,positive_support_strength,iceberg_became_meaningful,hard_negative_types,num_rows,num_events_approx,num_trades,total_volume,snapshot_interval,mean_spread,mean_depth
ep_000046,ep_000046.csv,iceberg,test,iceberg_phase,192,46,191239048,198.81714,197.83,0.05,1.4065502799744911,6,0.9461312047755194,noisy,strong_buy,bursty,0.159699,0.6633590469355305,0.51222,0.777015,0.429268,4,1,3,2,0,1,clustered,at_bbo,humped,medium_positive,True,0.7211,True,"{""large_visible"": 0.06424527267239773, ""sliced_visible"": 0.2279374601275974, ""churn"": 0.2835201479757451, ""multi_refill"": 0.09776476677080773, ""noise"": 0.4857031435614143, ""directional"": 0.28007806954468484}",131,2151,144,8119,1.5276,0.059542,286262.95
ep_000047,ep_000047.csv,iceberg,train,iceberg_phase,203,47,201897206,180.05501999999998,260.2,0.01,1.3361284947035368,7,1.0033900758758707,calm,mild_buy,calm,0.078782,0.3131260979680671,0.106268,-0.618228,0.330824,4,2,2,1,0,2,uniform_random,at_bbo,decay_exp,easy_positive,True,0.6514,True,"{""large_visible"": 0.06674823413363809, ""sliced_visible"": 0.23201365817225023, ""churn"": 0.23094932954462938, ""multi_refill"": 0.13140082136149983, ""noise"": 0.209978043474972, ""directional"": 0.2696644585736522}",225,752,126,6970,0.8031,0.0132,237778.16
ep_000048,ep_000048.csv,iceberg,test,iceberg_phase,209,48,207815006,445.671885,239.14,0.02,0.28247485960892776,6,0.9968097533523919,calm,strong_buy,normal,0.164388,0.7358461953480578,0.223755,0.539452,0.1443,3,0,3,3,2,1,clustered,mixed,decay_exp,hard_positive,True,0.2944,True,"{""large_visible"": 0.2784895659123833, ""sliced_visible"": 0.2553458014903619, ""churn"": 0.0882544883293189, ""multi_refill"": 0.24404670639979836, ""noise"": 0.1651763695991161, ""directional"": 0.25426240421602625}",302,10127,225,15083,1.4799,0.026159,648467.92
ep_000049,ep_000049.csv,iceberg,test,iceberg_phase,217,49,215050191,304.35625,292.46,0.05,0.3217563771744895,11,1.7996981801928738,noisy,neutral,normal,0.101727,-0.08382413894118113,0.15478,0.800242,0.194283,4,1,3,3,0,2,uniform_random,mixed,flat,hard_positive,True,0.6379,True,"{""large_visible"": 0.23623292583150557, ""sliced_visible"": 0.06013343181955645, ""churn"": 0.1876970009632669, ""multi_refill"": 0.2799427360508622, ""noise"": 0.48682450229880536, ""directional"": 0.20201627942531186}",262,4057,299,18192,1.165,0.067176,692804.12
ep_000050,ep_000050.csv,iceberg,test,iceberg_phase,222,50,220864601,309.75737999999996,87.66,0.05,0.4733365845623644,9,0.9590187348613247,calm,strong_buy,normal,0.16371,0.6273775220874024,0.391975,-0.760075,0.251454,2,2,0,1,2,3,clustered,at_bbo,decay_exp,hard_positive,True,0.7371,True,"{""large_visible"": 0.23462205271566489, ""sliced_visible"": 0.1187079809614313, ""churn"": 0.1202199898679385, ""multi_refill"": 0.26575207283474805, ""noise"": 0.1962789028622511, ""directional"": 0.20150368877154629}",203,1750,152,9030,1.5308,0.058621,400926.06
ep_000051,ep_000051.csv,iceberg,train,iceberg_phase,223,51,221382801,180.0,23.88,0.05,1.4124209212519945,12,0.8724467662316621,normal,mild_buy,calm,0.270757,0.34800334184172466,0.076536,-0.816916,0.127748,4,1,3,1,2,3,clustered,mixed,humped,hard_positive,True,0.6007,True,"{""large_visible"": 0.31605034743144506, ""sliced_visible"": 0.20387089598719266, ""churn"": 0.2484788539228916, ""multi_refill"": 0.2517229530315346, ""noise"": 0.48277181681357273, ""directional"": 0.5155118593814084}",711,3284,148,8865,0.2535,0.084318,292743.42
ep_000052,ep_000052.csv,iceberg,test,iceberg_phase,227,52,225605120,80.20356,107.51,0.05,0.9830805334588486,11,2.9208174338461896,normal,neutral,normal,0.138217,-0.14156610758541066,0.156989,0.572811,0.56016,2,1,1,1,2,3,early_bias,mixed,decay_linear,hard_positive,True,0.511,True,"{""large_visible"": 0.16798977775402912, ""sliced_visible"": 0.15831387102712852, ""churn"": 0.3041189059536484, ""multi_refill"": 0.2192464227206613, ""noise"": 0.23374947809069532, ""directional"": 0.24562092766225982}",166,946,90,4743,0.4852,0.055723,222098.4
ep_000053,ep_000053.csv,iceberg,train,iceberg_phase,229,53,227973442,384.35727,165.16,0.05,1.365018349606737,11,1.1017064845961853,normal,mild_sell,calm,0.149964,-0.2982240993999844,0.018559,-0.017892,0.118695,1,0,1,2,1,1,late_bias,inside_spread,random,hard_positive,True,0.7109,True,"{""large_visible"": 0.06072352664494919, ""sliced_visible"": 0.18403191471454788, ""churn"": 0.3394828799524302, ""multi_refill"": 0.07181146392434046, ""noise"": 0.21567120316038893, ""directional"": 0.5141676824959069}",337,5419,232,18278,1.1429,0.08368,110863.98
ep_000054,ep_000054.csv,iceberg,test,iceberg_phase,242,54,241172130,571.60607,298.18,0.02,1.326145570327414,6,1.2400541193723769,noisy,strong_sell,normal,0.176174,-0.8200002155283941,0.360622,-0.682411,0.513594,1,1,0,2,0,1,clustered,inside_spread,decay_linear,hard_positive,True,0.6809,True,"{""large_visible"": 0.12035753599782045, ""sliced_visible"": 0.28045061879632166, ""churn"": 0.24067239137955798, ""multi_refill"": 0.245963461530592, ""noise"": 0.4595610362528627, ""directional"": 0.2868403524361056}",326,3531,204,13474,1.7542,0.024908,314951.48
ep_000055,ep_000055.csv,iceberg,test,iceberg_phase,249,55,247484200,302.58716000000004,148.56,0.05,1.432051405216516,11,1.231434123889567,normal,strong_buy,calm,0.414012,0.6109811659259484,0.097076,0.4107,0.775372,2,0,2,1,1,2,early_bias,mixed,decay_exp,hard_positive,True,0.592,True,"{""large_visible"": 0.1236770005669516, ""sliced_visible"": 0.2703616056094421, ""churn"": 0.34769961700994545, ""multi_refill"": 0.12508174071015957, ""noise"": 0.41812819849809146, ""directional"": 0.48231461747715276}",221,1640,98,4289,1.3729,0.082127,73304.19
ep_000056,ep_000056.csv,iceberg,train,iceberg_phase,250,56,249289030,517.5543,107.42,0.02,0.8247603663727996,4,3.576057112594845,calm,mild_buy,normal,0.396226,0.20480976088613467,0.297647,-0.469796,0.151928,1,1,0,1,1,3,clustered,mixed,inverted,hard_positive,True,0.5628,True,"{""large_visible"": 0.174360236317765, ""sliced_visible"": 0.21273635217337972, ""churn"": 0.2639838911459187, ""multi_refill"": 0.2246815405001416, ""noise"": 0.21378472044106067, ""directional"": 0.2581375100771705}",354,4694,416,26480,1.4645,0.028644,282442.47
ep_000057,ep_000057.csv,iceberg,test,iceberg_phase,258,57,257078882,371.95501999999993,137.25,0.02,0.6373980042223151,6,0.9286928737757517,calm,strong_sell,normal,0.216136,-0.7052292674985243,0.20099,0.525196,0.229354,2,2,0,3,2,4,clustered,at_bbo,decay_linear,hard_positive,True,0.4171,True,"{""large_visible"": 0.26744251484679726, ""sliced_visible"": 0.2685409301216311, ""churn"": 0.061065701945230824, ""multi_refill"": 0.05482852375317806, ""noise"": 0.327496453721304, ""directional"": 0.3443660015433031}",201,7380,115,11016,1.8556,0.044577,787628.84
ep_000058,ep_000058.csv,iceberg,train,iceberg_phase,270,58,268504693,202.29537499999998,288.26,0.01,0.8042415786407466,9,6.221146176955433,normal,neutral,bursty,0.617706,-0.03926639953188005,0.559726,-0.677394,0.278869,1,1,0,2,2,2,uniform_random,at_bbo,inverted,hard_positive,True,0.5643,True,"{""large_visible"": 0.19305367596246287, ""sliced_visible"": 0.06973073931599465, ""churn"": 0.34208412757089096, ""multi_refill"": 0.12783892299248817, ""noise"": 0.32604611095393543, ""directional"": 0.24707258032147325}",91,5374,351,28632,2.2415,0.010659,833092.41
ep_000059,ep_000059.csv,iceberg,train,iceberg_phase,277,59,275782848,429.80355999999995,114.62,0.01,0.49629556451998663,5,3.1621487651924274,normal,mild_buy,calm,0.181221,0.2914829548985495,0.074478,-0.96413,0.667637,2,2,0,3,0,1,clustered,mixed,flat,hard_positive,True,0.3976,True,"{""large_visible"": 0.1722406421609604, ""sliced_visible"": 0.1428163328683853, ""churn"": 0.2709999439605471, ""multi_refill"": 0.12764102680325037, ""noise"": 0.24495254787176662, ""directional"": 0.20453897906485888}",242,10694,186,11539,1.7812,0.011777,396287.03
ep_000060,ep_000060.csv,iceberg,test,iceberg_phase,280,60,279458570,250.947725,34.69,0.05,0.9368181020052171,6,1.6719770531234959,normal,strong_sell,bursty,0.089444,-0.6637620119477361,0.488296,0.650357,0.449884,4,2,2,1,1,4,late_bias,inside_spread,flat,hard_positive,True,0.6473,True,"{""large_visible"": 0.2313950481923846, ""sliced_visible"": 0.06137715243987581, ""churn"": 0.2869777865134811, ""multi_refill"": 0.1496767262477447, ""noise"": 0.17818186445341688, ""directional"": 0.3453077551025508}",338,2272,195,13274,0.7441,0.057544,587346.08
ep_000061,ep_000061.csv,iceberg,test,iceberg_phase,292,61,291000072,316.08115,62.62,0.02,0.6748785072867668,12,5.5829222606562405,calm,strong_sell,normal,0.440065,-0.6992166943384917,0.378082,-0.688432,0.112415,3,2,1,2,1,0,uniform_random,mixed,decay_exp,hard_positive,False,0.0,True,"{""large_visible"": 0.11440839513500643, ""sliced_visible"": 0.15843364517690445, ""churn"": 0.29914495120400586, ""multi_refill"": 0.2458077737306374, ""noise"": 0.47125156372938104, ""directional"": 0.4206720944819955}",276,3499,466,31424,1.1473,0.027899,256307.66
ep_000062,ep_000062.csv,iceberg,test,iceberg_phase,294,62,292747561,395.79545999999993,80.42,0.01,0.5254803759608171,4,1.3978395343425627,noisy,strong_buy,normal,0.104944,0.52809256323842,0.307207,0.855425,0.475066,4,1,3,1,0,2,uniform_random,at_bbo,decay_exp,medium_positive,True,0.7114,True,"{""large_visible"": 0.07465500637439183, ""sliced_visible"": 0.13434982793810063, ""churn"": 0.055950260536900435, ""multi_refill"": 0.133340576304555, ""noise"": 0.26032886150187157, ""directional"": 0.3379502819140213}",339,4305,216,16268,1.1703,0.016224,210965.71
ep_000063,ep_000063.csv,iceberg,train,iceberg_phase,295,63,294549800,141.89067,156.68,0.01,0.23267926767302816,6,5.550088030468762,calm,mild_buy,bursty,0.376248,0.2629772674213461,0.522124,-0.915264,0.330231,2,0,2,2,2,2,uniform_random,inside_spread,decay_linear,hard_positive,False,0.0,True,"{""large_visible"": 0.1646870665432374, ""sliced_visible"": 0.13207854670193625, ""churn"": 0.1622171205867594, ""multi_refill"": 0.10967371273270896, ""noise"": 0.18553862775149121, ""directional"": 0.34336869004978987}",97,3628,256,20515,1.4643,0.015155,508306.32
ep_000064,ep_000064.csv,iceberg,test,iceberg_phase,302,64,301215200,396.780705,198.22,0.01,1.0590350987271415,9,1.0918019860303079,calm,strong_buy,normal,0.140215,0.4061760688715229,0.285801,-0.806904,0.189752,2,2,0,1,0,1,clustered,at_bbo,flat,medium_positive,True,0.3708,True,"{""large_visible"": 0.21251976918586762, ""sliced_visible"": 0.12708760443991557, ""churn"": 0.24231167276495397, ""multi_refill"": 0.1196917835326689, ""noise"": 0.25384074798465495, ""directional"": 0.4242857108536494}",197,2095,176,15639,2.0177,0.013452,431268.59
ep_000065,ep_000065.csv,iceberg,test,iceberg_phase,306,65,304099625,848.3989249999998,51.68,0.02,0.2769148576573625,9,0.9742511704593778,normal,strong_sell,normal,0.193852,-0.8238786243060883,0.331476,-0.109921,0.425463,3,1,2,1,1,1,uniform_random,at_bbo,random,hard_positive,False,0.0,True,"{""large_visible"": 0.11438745245683694, ""sliced_visible"": 0.1281995158814277, ""churn"": 0.2707173947652584, ""multi_refill"": 0.13258073723139985, ""noise"": 0.4972030291418197, ""directional"": 0.3087021476669308}",378,8419,240,17670,2.2495,0.022434,251567.46
ep_000066,ep_000066.csv,iceberg,train,iceberg_phase,307,66,305733684,147.53823,89.92,0.05,1.1030915274637894,11,1.2345711720871022,normal,neutral,normal,0.224293,0.1265607119818185,0.370566,-0.18492,0.444938,1,1,0,0,1,2,early_bias,at_bbo,decay_linear,hard_positive,True,0.4141,True,"{""large_visible"": 0.21694852330895303, ""sliced_visible"": 0.21692999927827594, ""churn"": 0.28029737681640243, ""multi_refill"": 0.18602206370870167, ""noise"": 0.3594692112583364, ""directional"": 0.29383982880052134}",98,1232,65,3571,1.5078,0.07398,194794.37
ep_000067,ep_000067.csv,iceberg,test,iceberg_phase,310,67,308367820,348.51082499999995,168.82,0.02,1.4929901236002905,12,18.27943418584193,noisy,mild_sell,normal,0.211167,-0.3464714738659995,0.190747,0.758483,0.257256,1,0,1,3,0,1,early_bias,inside_spread,decay_exp,hard_positive,True,0.6339,True,"{""large_visible"": 0.1068620969729606, ""sliced_visible"": 0.13844764767279283, ""churn"": 0.2819275114653722, ""multi_refill"": 0.14769037833170845, ""noise"": 0.25200326351289287, ""directional"": 0.4322609090942862}",186,4844,390,29462,1.8813,0.034624,343709.68
ep_000068,ep_000068.csv,iceberg,test,iceberg_phase,312,68,310512739,246.019125,290.49,0.05,1.3743153322920596,8,13.287467915018071,normal,strong_sell,bursty,0.308989,-0.7634996341536139,0.409969,-0.299949,0.193321,4,1,3,0,0,2,uniform_random,mixed,inverted,hard_positive,True,0.4937,True,"{""large_visible"": 0.23724030432967175, ""sliced_visible"": 0.14206654361793686, ""churn"": 0.21549768801185332, ""multi_refill"": 0.08186143522749113, ""noise"": 0.4549184259814776, ""directional"": 0.3476701912626364}",209,1277,374,34546,1.1825,0.075359,512917.42
ep_000069,ep_000069.csv,iceberg,val,iceberg_phase,317,69,316197781,487.78167999999994,34.57,0.05,0.9428310753157487,14,1.008322086660745,normal,mild_buy,normal,0.197966,0.1763281190157896,0.354827,-0.551139,0.549535,4,0,4,2,1,2,late_bias,inside_spread,humped,hard_positive,True,0.2985,True,"{""large_visible"": 0.11496556846527313, ""sliced_visible"": 0.20364171339303183, ""churn"": 0.2750009048228292, ""multi_refill"": 0.20302511185399397, ""noise"": 0.38741048001178713, ""directional"": 0.446944830731436}",327,7668,159,10989,1.4926,0.050153,273558.41
ep_000070,ep_000070.csv,iceberg,test,iceberg_phase,325,70,323321253,133.49779999999998,148.42,0.01,1.1423474744609774,4,21.372749953654715,noisy,strong_buy,normal,0.081708,0.5296766873455495,0.190727,-0.405027,0.720199,1,0,1,2,1,2,uniform_random,mixed,flat,hard_positive,True,0.7264,True,"{""large_visible"": 0.07552703562254301, ""sliced_visible"": 0.1922155146132929, ""churn"": 0.18518355599610664, ""multi_refill"": 0.07864520635656508, ""noise"": 0.3002358374574508, ""directional"": 0.2652636067069741}",82,3807,139,9954,1.634,0.015976,672421.3
ep_000071,ep_000071.csv,iceberg,test,iceberg_phase,326,71,324154340,137.44296,138.33,0.05,1.178856337778705,7,0.8659401913787864,noisy,strong_buy,normal,0.30395,0.7836357850323391,0.314374,0.280134,0.551394,2,1,1,0,2,1,early_bias,mixed,decay_linear,hard_positive,True,0.4515,True,"{""large_visible"": 0.07704896909824765, ""sliced_visible"": 0.229266132470048, ""churn"": 0.22623065816530963, ""multi_refill"": 0.13282989898295275, ""noise"": 0.3862192380877851, ""directional"": 0.2557682028795489}",97,519,58,4147,1.4184,0.087629,144400.32
ep_000072,ep_000072.csv,iceberg,test,iceberg_phase,331,72,329734076,252.09675,79.6,0.05,0.8650759109327077,14,11.265846539399972,noisy,mild_sell,calm,0.451992,-0.2206788185981834,0.06538,0.229126,0.536404,3,3,0,2,0,2,uniform_random,at_bbo,decay_linear,hard_positive,True,0.544,True,"{""large_visible"": 0.19941038020490692, ""sliced_visible"": 0.08426969117961298, ""churn"": 0.07613012550045802, ""multi_refill"": 0.18508324791015984, ""noise"": 0.45332262527182376, ""directional"": 0.32137914282281155}",214,2979,235,19445,1.1794,0.057477,429956.63
ep_000073,ep_000073.csv,iceberg,test,iceberg_phase,332,73,331059632,85.85178499999999,228.78,0.05,0.688364523597895,6,20.36681725521002,noisy,strong_sell,bursty,0.050939,-0.8250277392723386,0.485955,0.67086,0.067988,2,1,1,3,1,2,uniform_random,inside_spread,flat,hard_positive,True,0.5478,True,"{""large_visible"": 0.15228795190571698, ""sliced_visible"": 0.1822727135057139, ""churn"": 0.1774781963749295, ""multi_refill"": 0.16088569814858988, ""noise"": 0.46743447533303817, ""directional"": 0.5196276261707216}",275,2606,521,46337,0.3127,0.055273,625565.91
ep_000074,ep_000074.csv,iceberg,test,iceberg_phase,333,74,331800874,80.44277,122.92,0.05,0.6988790663420578,5,2.0345525302395115,normal,strong_buy,bursty,0.284069,0.8144186803613224,0.545837,0.29338,0.089068,1,0,1,3,1,1,clustered,inside_spread,flat,hard_positive,True,0.2619,True,"{""large_visible"": 0.24039908798077908, ""sliced_visible"": 0.1211750178147379, ""churn"": 0.2392992810571502, ""multi_refill"": 0.0796949933716332, ""noise"": 0.29746291485936494, ""directional"": 0.2629174612628421}",79,1765,97,7155,1.0202,0.082278,459372.34
ep_000075,ep_000075.csv,iceberg,test,iceberg_phase,339,75,337785898,160.76735999999997,251.25,0.01,1.1090341019709753,4,7.450325910672941,calm,strong_buy,calm,0.291059,0.5856788493615089,0.066582,-0.532374,0.522589,2,1,1,1,0,3,clustered,mixed,flat,medium_positive,True,0.3219,True,"{""large_visible"": 0.15299433625624612, ""sliced_visible"": 0.19243990215158502, ""churn"": 0.06422621216058268, ""multi_refill"": 0.09870122577759485, ""noise"": 0.33371918664604694, ""directional"": 0.5252678973897031}",92,1796,208,18000,1.7628,0.011739,373523.09
ep_000076,ep_000076.csv,iceberg,val,iceberg_phase,346,76,345142480,188.23822500000003,295.89,0.01,0.5627074387086384,14,0.8705261074415772,normal,neutral,normal,0.438044,0.1378926256526597,0.162029,-0.172575,0.109401,1,1,0,1,1,2,early_bias,at_bbo,humped,hard_positive,True,0.3798,True,"{""large_visible"": 0.15797991910880202, ""sliced_visible"": 0.05174237924440632, ""churn"": 0.23946472436918642, ""multi_refill"": 0.20791483143651074, ""noise"": 0.2316156866916093, ""directional"": 0.200013474541703}",159,845,88,5762,1.1865,0.014717,346503.28
ep_000077,ep_000077.csv,iceberg,test,iceberg_phase,352,77,350775574,686.22642,278.35,0.01,0.6777869866054373,9,9.003189526379607,noisy,strong_sell,normal,0.204734,-0.8778304543240985,0.268455,-0.823715,0.343597,2,1,1,2,1,1,uniform_random,at_bbo,random,hard_positive,True,0.46,True,"{""large_visible"": 0.23542695192243218, ""sliced_visible"": 0.10908976858766752, ""churn"": 0.14910931666655905, ""multi_refill"": 0.07557332467994524, ""noise"": 0.2942600384417683, ""directional"": 0.5300268055033595}",356,9632,257,29911,1.9314,0.012893,1247568.92
ep_000078,ep_000078.csv,iceberg,train,iceberg_phase,356,78,355064740,882.0322499999999,255.27,0.01,1.2627575371812267,11,6.367442884896371,calm,mild_buy,calm,0.421997,0.18408147664692243,0.107497,-0.843407,0.4869,3,2,1,2,0,2,uniform_random,mixed,decay_exp,hard_positive,True,0.4341,True,"{""large_visible"": 0.2251266830356547, ""sliced_visible"": 0.26816627027444134, ""churn"": 0.3386990102041637, ""multi_refill"": 0.16112003092125654, ""noise"": 0.25910314028682724, ""directional"": 0.393095446118341}",356,7422,250,16497,2.4825,0.012669,338423.2
ep_000079,ep_000079.csv,iceberg,test,iceberg_phase,361,79,360241378,180.0,136.88,0.05,0.23292918397747797,8,1.7659194872007762,normal,strong_sell,calm,0.410895,-0.46719248236339755,0.071914,0.254879,0.226148,2,1,1,2,0,3,uniform_random,mixed,humped,hard_positive,True,0.7219,True,"{""large_visible"": 0.15910600984471482, ""sliced_visible"": 0.15422868384472466, ""churn"": 0.12506057546397126, ""multi_refill"": 0.22812785656096107, ""noise"": 0.3514614622719085, ""directional"": 0.5128443943480063}",413,2005,135,10484,0.4367,0.053753,199420.59
ep_000080,ep_000080.csv,iceberg,test,iceberg_phase,362,80,361218831,342.588335,76.34,0.05,1.1953347248616104,6,1.2821966396698667,calm,strong_buy,normal,0.120031,0.5158033617280339,0.187054,0.660489,0.531195,2,0,2,1,0,2,uniform_random,near_bbo,decay_linear,hard_positive,False,0.0,True,"{""large_visible"": 0.10970586438569921, ""sliced_visible"": 0.21917127683105792, ""churn"": 0.06652089877343216, ""multi_refill"": 0.2754641148085055, ""noise"": 0.42640792773481206, ""directional"": 0.2791110625308524}",372,2451,126,7960,0.9223,0.093817,87051.16
